degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
26.0,0.021867115222876366,238.0,4.0,130.30769230769232,72.4201253534749,0.01991326051565355,0.37671880596053936,483.04999999999507,0.00019593715126359294,1.0,4.0,2.0,5.0,5.0,0.0,238.0,18.0,13.0,0.6523076923076923,0.3204383250173688,0.0007628276718299379,0.0013029272288012813,212.0,23.0,-0.6274827816552253,0.0
1.0,0.0008410428931875525,89.0,89.0,89.0,0.0,0.00015052877909535085,0.2606518333008808,328.9833333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00017214623902123656,7.594156149148423e-07,0.0,1.0,0.0426567621989595,3.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,0.8308806127328406,3.0
2.0,0.001682085786375105,230.0,35.0,132.5,97.5,0.0007389705595005329,0.3333371314384112,416.93333333332987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.11538461538461539,0.00022158596535412867,2.974611803794016e-05,1.0,2.0,1.62846560769627,3.0
2.0,0.001682085786375105,25.0,4.0,14.5,10.5,1.172000226533146e-05,0.21260368257178955,262.64285714285353,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.08695652173913043,0.0005284219529903683,2.0709276359493934e-08,1.0,2.0,0.048171093551494466,2.0
2.0,0.001682085786375105,144.0,4.0,74.0,70.0,0.0009190435109730727,0.31418288286413704,392.26666666666347,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.006993006993006993,0.00022748779697387417,6.062393055618906e-05,1.0,2.0,-0.3402855010342085,3.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-1.487728949274059,3.0
3.0,0.0025231286795626574,193.0,2.0,93.33333333333333,78.19775501182173,0.001271131912360738,0.3212767836469779,406.49999999999676,4.8337833546301916e-05,0.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,0.3333333333333333,0.11740890688259109,0.0002949088531666094,7.90923552940043e-05,1.0,2.0,1.3702798353310188,2.0
12.0,0.01009251471825063,186.0,1.0,72.25,72.97388231415401,0.005160219330739887,0.3384962615896506,431.46666666666255,0.001754951766860848,0.0,0.0,1.0,3.0,4.0,1.0,28.0,5.0,10.0,0.24242424242424243,0.15844765789148438,0.0006418503719130107,0.0003341316057788197,16.0,8.0,-1.5352230034238377,2.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,-0.7303686024121615,3.0
1.0,0.0008410428931875525,36.0,36.0,36.0,0.0,7.837751514940405e-05,0.2565189958050154,318.58333333333184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001784626965876348,5.258552119431407e-07,0.0,1.0,0.7501596437299831,3.0
114.0,0.09587888982338098,238.0,4.0,116.85087719298245,57.493284498177935,0.08439891047993184,0.4272841739096566,571.2166666666656,0.003557595356273984,37.0,30.0,22.0,52.0,35.0,59.0,3869.0,56.0,2353.0,0.5829840086943021,0.33037878964353745,0.0028589598231453885,0.0055447174315026385,3755.0,64.0,-0.2100521077759809,0.0
2.0,0.001682085786375105,238.0,53.0,145.5,92.5,0.0015995361425038795,0.3345647186080144,419.24999999999534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.200836820083682,0.0001714634335252239,0.00010396187365639409,1.0,2.0,-1.2901394504955925,3.0
5.0,0.004205214465937763,230.0,8.0,61.4,85.13894526008647,0.0008278472433459629,0.3344699679088901,419.5333333333297,2.840370071174866e-06,0.0,1.0,0.0,1.0,1.0,1.0,12.0,4.0,3.0,0.7,0.08250226654578423,0.00043782244650666165,3.1396494128538246e-05,7.0,5.0,-0.026750950383642013,2.0
8.0,0.00672834314550042,224.0,16.0,114.5,72.66704892865816,0.005189519336403214,0.34593247120278,440.84999999999553,2.5530582945111353e-05,3.0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,5.0,0.5,0.2294540509034389,0.0003374906880458007,0.00033854117394179503,14.0,8.0,0.1607750131859036,0.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,2.435278733360591,2.0
42.0,0.03532380151387721,193.0,1.0,51.714285714285715,63.30097633877519,0.012359841139004367,0.3576660983301911,470.7999999999959,0.0032550153568927744,2.0,3.0,4.0,4.0,7.0,8.0,223.0,10.0,56.0,0.21022067363530778,0.1113553300789736,0.001912885893355915,0.0007841453304800027,181.0,19.0,-1.4100708152061467,2.0
1.0,0.0008410428931875525,7.0,7.0,7.0,0.0,4.419417520885394e-05,0.2511725769217973,309.36190476190336,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0001772728520006189,2.7003424479758096e-06,0.0,1.0,-0.6274071294495387,3.0
1.0,0.0008410428931875525,1.0,1.0,1.0,0.0,4.88333427722144e-07,0.0008410428931875525,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0008403361344537816,-4.474622207963892e-21,0.0,1.0,-0.5896402353860021,1.0
3.0,0.0025231286795626574,205.0,4.0,119.0,84.581321815162,0.0019746372566729516,0.3348492930780524,421.133333333329,0.0001469937609447296,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,0.3333333333333333,0.16501650165016502,0.00025527751291783477,0.00012938709872404694,1.0,3.0,-0.01774456520734612,2.0
2.0,0.001682085786375105,165.0,5.0,85.0,80.0,0.0010251339481457088,0.31979784908916625,399.39999999999634,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.018404907975460124,0.00020527823417221212,6.78963609979472e-05,1.0,2.0,-0.1272171488647162,3.0
6.0,0.005046257359125315,193.0,6.0,89.83333333333333,80.24009111549053,0.0024132217164459006,0.33985998753562324,431.6333333333295,5.3395135071689015e-05,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,4.0,0.4,0.1303792074989348,0.00037241815351959993,0.0001520233279586702,6.0,6.0,-1.6938061891542378,2.0
4.0,0.00336417157275021,196.0,5.0,57.5,80.0640368704951,0.0012581300348476364,0.32642715773529324,409.74999999999596,1.2353352054052284e-05,1.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,0.5,0.04510108864696734,0.0003075081434154677,7.994636186257727e-05,3.0,3.0,0.5925473917290156,3.0
1.0,0.0008410428931875525,11.0,11.0,11.0,0.0,5.9515636503636156e-05,0.2582014553315022,318.3952380952371,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00018938390157012032,3.442577667507406e-06,0.0,1.0,0.049613676289067474,2.0
2.0,0.001682085786375105,117.0,17.0,67.0,50.0,0.0009561568514799554,0.31739141539540205,393.916666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.04838709677419355,0.00018470274353042315,6.0937635600047166e-05,1.0,2.0,0.5273204083226313,3.0
2.0,0.001682085786375105,139.0,7.0,73.0,66.0,0.00029611318223501454,0.30081850654261105,378.26666666666443,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.02158273381294964,0.00028862714354117966,7.5613794639258865e-06,1.0,2.0,-1.7564534327499293,2.0
3.0,0.0025231286795626574,230.0,3.0,83.0,104.08009736095882,0.0007215126394594662,0.3328673778709952,416.43333333332976,0.0,3.0,1.0,1.0,0.0,1.0,3.0,6.0,4.0,1.0,1.0,0.03404255319148936,0.00033194785220857495,3.054978617294544e-05,3.0,3.0,0.8834652912674102,3.0
62.0,0.05214465937762826,238.0,12.0,141.58064516129033,48.69177197071681,0.05430029653724214,0.40321388073960085,526.9666666666633,0.00014687456707310507,32.0,0.0,3.0,5.0,9.0,23.0,1579.0,44.0,83.0,0.8022210470650449,0.412559720396319,0.0014962573233706933,0.003584565235553309,1517.0,54.0,-0.6526096433512759,0.0
3.0,0.0025231286795626574,38.0,1.0,14.333333333333334,16.779617264870957,0.00020577149810641803,0.2677427922662188,334.7285714285704,0.0016783090956676743,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.02564102564102564,0.0004391846930035222,1.2597379208306738e-05,0.0,2.0,1.8084401730067483,3.0
3.0,0.0025231286795626574,208.0,25.0,103.0,77.110310594628,0.0018631751517953717,0.3265174057744791,411.4833333333294,1.1543750021887154e-07,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.1828793774319066,0.00019422473201271865,0.00012148612066897492,2.0,3.0,1.4613029651877025,2.0
2.0,0.001682085786375105,175.0,149.0,162.0,13.0,0.0015723115539083704,0.3159479552397782,404.4833333333308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.2549019607843137,0.00018417755480700957,0.0001019790768863791,1.0,2.0,1.7461243974984166,1.0
12.0,0.01009251471825063,193.0,8.0,80.16666666666667,62.57639775151296,0.005343100199421828,0.3527519285203975,449.8499999999955,0.00011860572033393195,0.0,0.0,0.0,0.0,2.0,2.0,38.0,6.0,9.0,0.3939393939393939,0.1608797588478285,0.00045828811675437705,0.00034131081799555735,26.0,10.0,-0.43881034659168416,3.0
10.0,0.008410428931875526,212.0,30.0,125.9,65.3244977018576,0.00700129739493083,0.3631652695837303,458.04999999999484,2.3765810167097055e-05,0.0,4.0,0.0,0.0,2.0,0.0,42.0,8.0,5.0,0.7111111111111111,0.2928860613071139,0.0003782121984228158,0.00045400819716685955,32.0,10.0,0.26338435060001014,0.0
4.0,0.00336417157275021,230.0,8.0,67.75,93.75599980801229,0.0007671718149514867,0.3330551203289033,417.09999999999644,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,1.0,1.0,0.07201086956521739,0.00037249815413353436,3.039045812595061e-05,6.0,4.0,-0.33921676891110836,1.0
2.0,0.001682085786375105,173.0,146.0,159.5,13.5,0.0015680996780942662,0.3116952907591161,398.64999999999714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.30165289256198347,0.00017657291335985439,0.00010359356523549671,1.0,2.0,0.9237926163561594,2.0
94.0,0.07905803195962993,238.0,7.0,95.8936170212766,61.41928938203172,0.05786696180996776,0.39591466868464326,533.3499999999966,0.0011646576054657918,7.0,6.0,9.0,15.0,19.0,16.0,1932.0,34.0,961.0,0.42049874170670326,0.26358274493004186,0.0022884742401348673,0.0037717799965806906,1838.0,51.0,-0.04834278469986742,0.0
1.0,0.0008410428931875525,19.0,19.0,19.0,0.0,0.00016975690781190987,0.2731298465971996,338.1119047619035,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00015693554399137847,9.982940447258379e-06,0.0,1.0,-0.8339742929118213,3.0
1.0,0.0008410428931875525,9.0,9.0,9.0,0.0,1.947229543042046e-05,0.2421598229826309,298.80238095237974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001971090875866344,6.712446477523902e-07,0.0,1.0,0.002014853680640359,3.0
2.0,0.001682085786375105,230.0,139.0,184.5,45.5,0.0009280776793859327,0.3364710702809946,422.43333333332987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.36704119850187267,0.0002302140488792126,3.642471582032488e-05,1.0,2.0,0.10306073190982823,2.0
9.0,0.007569386038687973,230.0,4.0,33.77777777777778,69.7499944687816,0.0008144791157620692,0.33475438114690786,421.7666666666633,0.00088571702748722,4.0,1.0,4.0,1.0,1.0,4.0,29.0,5.0,6.0,0.5555555555555556,0.05263157894736842,0.0009431805646751697,3.321807860329099e-05,20.0,5.0,0.11092252886519521,1.0
6.0,0.005046257359125315,28.0,4.0,11.333333333333334,8.013876853447538,0.00017775336769086005,0.27580884088890495,342.16666666666544,2.3598285442972853e-06,1.0,3.0,3.0,3.0,3.0,2.0,16.0,5.0,3.0,0.6666666666666666,0.2608695652173913,0.0006737661232683841,4.503641934998563e-06,10.0,5.0,-0.12241015214814627,1.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051782,0.3029016303375971,378.0166666666637,0.0,7.0,9.0,3.0,9.0,2.0,3.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,-0.3854419240327168,1.0
6.0,0.005046257359125315,28.0,4.0,11.166666666666666,8.15304987242334,0.00016334753157305686,0.27580884088890495,342.16666666666544,1.0619228449337785e-06,1.0,3.0,1.0,3.0,3.0,5.0,18.0,5.0,3.0,0.8,0.2772727272727273,0.0006758659351730785,4.212411088357632e-06,12.0,4.0,-0.8768149126385892,1.0
1.0,0.0008410428931875525,175.0,175.0,175.0,0.0,0.0010248897814318478,0.31979784908916625,400.38333333332974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014764855778029144,6.772022736932883e-05,0.0,1.0,0.16867906463131674,1.0
8.0,0.00672834314550042,177.0,6.0,83.125,74.34285019421841,0.0037118223841160094,0.3382054572412059,431.1333333333293,7.954859742662346e-05,1.0,1.0,2.0,4.0,5.0,3.0,22.0,5.0,5.0,0.5,0.1484924623115578,0.0003774925973683655,0.00024330656208558168,14.0,7.0,-1.3879978123041075,1.0
4.0,0.00336417157275021,25.0,2.0,9.0,9.300537618869138,1.8190420182649867e-05,0.21410686306858068,265.4595238095201,3.1914608047756873e-06,2.0,3.0,2.0,0.0,2.0,3.0,8.0,4.0,2.0,0.6666666666666666,0.07317073170731707,0.0009384710568086848,3.485055408761195e-08,4.0,3.0,-2.930500120599366,2.0
8.0,0.00672834314550042,165.0,12.0,94.625,60.83366152879506,0.004995467840562128,0.3339025888284679,422.66666666666254,1.262800139235664e-05,1.0,2.0,0.0,1.0,0.0,0.0,23.0,6.0,4.0,0.5357142857142857,0.27613219094247243,0.00034458088155231247,0.0003273874035693077,15.0,8.0,0.07803939619341584,1.0
36.0,0.030277544154751892,238.0,3.0,111.94444444444444,67.78886521334887,0.024661265391717473,0.3709213117733326,484.8499999999955,0.000225014845271425,1.0,1.0,3.0,3.0,1.0,1.0,367.0,19.0,46.0,0.5253968253968254,0.29006175472432916,0.0009870128107066101,0.0016190287034829494,331.0,28.0,-1.7257395899776216,0.0
6.0,0.005046257359125315,212.0,7.0,88.5,88.38316204647428,0.0029669307818043457,0.3394692315855967,428.34999999999513,6.968866625631421e-06,2.0,1.0,2.0,0.0,1.0,2.0,16.0,5.0,3.0,0.6666666666666666,0.15418697385910501,0.00029921913233827715,0.00019143341929470556,10.0,6.0,-0.7042177559613109,2.0
22.0,0.018502943650126155,230.0,16.0,47.0,48.61537355049887,0.002527735905246745,0.3395668363100319,434.43333333332953,2.2103370932352828e-05,13.0,0.0,4.0,1.0,14.0,14.0,187.0,15.0,22.0,0.7142857142857143,0.22537191050720393,0.001137928564808772,4.825200308848956e-05,165.0,15.0,1.9993352781076572,1.0
1.0,0.0008410428931875525,26.0,26.0,26.0,0.0,0.00013319294241121446,0.26750021668998664,332.07857142857006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00016070463822668522,7.870881990834169e-06,0.0,1.0,-0.0478692687170525,2.0
5.0,0.004205214465937763,173.0,17.0,101.8,62.00129030915406,0.003037250795396333,0.33418603754563975,421.7166666666627,3.1602903368392815e-06,1.0,2.0,0.0,1.0,0.0,0.0,10.0,4.0,3.0,0.5,0.24441687344913152,0.00025375217494414277,0.00019915570161603983,5.0,5.0,-0.2524374666338297,2.0
3.0,0.0025231286795626574,196.0,19.0,126.66666666666667,77.17656523985906,0.0021181462427447956,0.3311871723741702,416.63333333332935,8.765076412881727e-06,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.22950819672131148,0.00023421944129911463,0.000139022444047016,2.0,3.0,0.4762869379390756,1.0
7.0,0.0058873002523128675,192.0,6.0,95.14285714285714,79.06855718105572,0.003918448465720941,0.3438176001997936,435.4666666666623,2.999921761911862e-05,0.0,0.0,0.0,2.0,0.0,0.0,16.0,5.0,4.0,0.42857142857142855,0.18091809180918092,0.0003318164396920159,0.00025586290026392177,9.0,6.0,-1.5870229181920525,1.0
128.0,0.10765349032800672,238.0,2.0,111.59375,57.28907475197605,0.09230118304900997,0.4279034263356127,576.4666666666661,0.004209187699586016,46.0,12.0,56.0,34.0,60.0,45.0,4605.0,56.0,5098.0,0.5508120078740157,0.32671529945058203,0.0031451020804003247,0.0060644908419874586,4477.0,64.0,1.914260909492553,0.0
96.0,0.08074011774600504,238.0,5.0,127.97916666666667,50.35808838679465,0.07803348424957371,0.4228476393434626,560.3833333333318,0.001024851490443655,36.0,7.0,2.0,11.0,18.0,60.0,3355.0,55.0,1463.0,0.7146929824561403,0.38059807069328916,0.002325684946942511,0.005138176006307866,3259.0,64.0,-2.013271596393014,0.0
12.0,0.01009251471825063,224.0,10.0,121.66666666666667,64.03688173406184,0.009443697033683128,0.34858720681413546,443.2166666666617,7.069292531091321e-06,1.0,1.0,0.0,0.0,1.0,0.0,61.0,9.0,6.0,0.7424242424242424,0.37867967253091794,0.00039216906464610655,0.0006219608780872675,49.0,11.0,-0.38181409947267325,1.0
24.0,0.02018502943650126,230.0,15.0,44.916666666666664,46.96888745636721,0.0026223505068679103,0.34093921959765905,437.0333333333296,6.455597024409742e-05,7.0,7.0,1.0,6.0,12.0,15.0,198.0,15.0,22.0,0.6304347826086957,0.2101904376012966,0.00123395281909454,4.827162619594493e-05,174.0,15.0,0.16810128478193612,1.0
193.0,0.16232127838519764,238.0,1.0,60.424870466321245,66.38618218099843,0.0732070408166819,0.46387017151857457,632.2166666666674,0.08607734783150912,6.0,6.0,10.0,12.0,5.0,4.0,3153.0,47.0,868.0,0.15975820379965458,0.1388655672448994,0.00854742293536405,0.004713163751410781,2960.0,56.0,0.2646330611199149,0.0
95.0,0.07989907485281748,238.0,1.0,120.62105263157895,58.79960238808787,0.07206543934602447,0.42058883785124324,557.549999999998,0.0034595427267287964,7.0,11.0,9.0,22.0,19.0,2.0,2845.0,53.0,598.0,0.6159014557670772,0.34082105916581923,0.002475555073871583,0.004739714611275419,2750.0,64.0,0.4173000785714634,0.0
21.0,0.017661900756938603,230.0,5.0,40.095238095238095,51.27972286707741,0.002058081231134973,0.33878756646193087,432.76666666666307,0.00027751799333329286,11.0,7.0,4.0,1.0,6.0,10.0,165.0,11.0,53.0,0.6857142857142857,0.21229428120538063,0.0010985437325164295,4.415118569511426e-05,144.0,15.0,-1.3291653402962225,1.0
4.0,0.00336417157275021,123.0,3.0,35.5,50.603853608198655,0.0009534099759490184,0.2967370494186661,374.283333333331,1.9383559544490118e-06,2.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0,3.0,0.5,0.04081632653061224,0.0003465529318477482,6.310938918316566e-05,3.0,3.0,1.5573337975225872,3.0
28.0,0.02354920100925147,224.0,12.0,88.75,61.28133309348195,0.015102993127555043,0.3660922060403877,471.9333333333277,0.0001350404211310883,3.0,3.0,4.0,6.0,2.0,0.0,174.0,10.0,49.0,0.3862433862433862,0.21142699926632427,0.0007808268939253206,0.0009858210078821132,146.0,24.0,-0.49932917325827725,0.0
18.0,0.015138772077375946,212.0,10.0,116.0,67.85605679999719,0.011919730637269787,0.3646228640587499,463.0499999999944,4.976436157059629e-05,4.0,2.0,0.0,5.0,7.0,0.0,124.0,11.0,34.0,0.6928104575163399,0.29673018462222883,0.0005846336546049409,0.0007762214733791636,106.0,16.0,1.6325286597182103,0.0
6.0,0.005046257359125315,149.0,5.0,74.83333333333333,64.42157161144773,0.0028982588935309176,0.32490053829058896,408.7666666666629,6.071647847260142e-06,2.0,1.0,0.0,0.0,1.0,1.0,17.0,5.0,3.0,0.7333333333333333,0.20826446280991737,0.0003282892620055334,0.000190829916991011,11.0,5.0,1.019400641660061,0.0
71.0,0.05971404541631623,238.0,7.0,98.26760563380282,59.609990122764025,0.044911537014177765,0.38344592749554895,511.7666666666624,0.0009064305086054183,10.0,9.0,7.0,7.0,10.0,11.0,1272.0,30.0,338.0,0.48329979879275653,0.28414263327486833,0.0018131065134753253,0.0029343370153422366,1201.0,47.0,-0.7430233255737251,0.0
7.0,0.0058873002523128675,185.0,45.0,134.0,47.259163888378005,0.0050522976432132915,0.34674499609110127,442.716666666663,5.4831829424637036e-06,1.0,3.0,0.0,0.0,2.0,0.0,25.0,6.0,4.0,0.8571428571428571,0.28205128205128205,0.0003201747678727685,0.0003266448761170283,18.0,7.0,0.4381506861562296,2.0
11.0,0.009251471825063078,230.0,8.0,63.54545454545455,74.51340774574933,0.002248287101232747,0.3636125174526758,460.74999999999574,0.018215213426843666,5.0,4.0,2.0,6.0,6.0,6.0,41.0,7.0,6.0,0.5454545454545454,0.0726643598615917,0.0009802638031200447,0.00010638509003581941,30.0,7.0,-2.1330290442024524,1.0
8.0,0.00672834314550042,205.0,1.0,144.375,73.99144798556114,0.0064903785461765395,0.35973605138175174,454.24999999999505,0.0016837447863362425,0.0,0.0,1.0,0.0,0.0,0.0,26.0,7.0,3.0,0.6428571428571429,0.31097260948007216,0.00043877518215820733,0.00042437916759781536,18.0,7.0,-1.1869356473492594,3.0
5.0,0.004205214465937763,199.0,3.0,138.8,69.5022301800453,0.00399792473108272,0.3386904091443335,429.2166666666624,1.8865734815487378e-05,0.0,0.0,1.0,1.0,1.0,0.0,11.0,5.0,2.0,0.6,0.3385365853658537,0.00028180401447937405,0.000263639235045452,6.0,4.0,-0.15026547543350507,2.0
3.0,0.0025231286795626574,230.0,19.0,95.0,95.71137166850481,0.0007802957758215192,0.3333371314384112,417.2666666666632,8.765077450247061e-07,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.10019646365422397,0.0002944194949797272,3.0209836876565444e-05,2.0,3.0,-1.1538247784205569,1.0
13.0,0.010933557611438183,230.0,5.0,42.0,63.94589058787846,0.0013747196407162985,0.3378184944754837,428.43333333332964,0.00014170716353162257,3.0,6.0,2.0,2.0,0.0,6.0,53.0,7.0,12.0,0.5128205128205128,0.10516185476815398,0.0008786936738270853,4.018904451522035e-05,40.0,8.0,-1.4048722956467403,1.0
3.0,0.0025231286795626574,230.0,15.0,111.33333333333333,89.18270883728277,0.0008569641239738959,0.3333371314384112,417.2666666666632,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.19708029197080293,0.00026749394576820057,3.04052674116486e-05,3.0,3.0,-0.7938264560013197,2.0
61.0,0.051303616484440706,238.0,34.0,131.0327868852459,58.67888921728371,0.04878847713854233,0.42497785415123823,549.7166666666644,0.0007460229791473762,9.0,3.0,5.0,9.0,8.0,3.0,1285.0,37.0,169.0,0.6688524590163935,0.3458632510702164,0.0015022032976867031,0.0031912310493168263,1224.0,46.0,0.4688367648483744,0.0
53.0,0.044575273338940284,230.0,1.0,25.433962264150942,43.29604515206783,0.004183369350260204,0.3750439684618263,490.5166666666621,0.04186870619048152,5.0,5.0,5.0,3.0,2.0,9.0,199.0,10.0,54.0,0.10595065312046444,0.04873928549083401,0.005730503012371594,0.00015448187031058333,146.0,13.0,0.1285673140870242,0.0
44.0,0.03700588730025231,224.0,3.0,82.6590909090909,55.73433052592947,0.022378978075579578,0.3819577802995766,498.6666666666625,0.001314582061028758,3.0,8.0,4.0,10.0,4.0,0.0,337.0,10.0,153.0,0.3097251585623679,0.19638859523661464,0.0012624957350474472,0.0014462822394919863,293.0,32.0,-0.0023246326140164623,2.0
5.0,0.004205214465937763,175.0,77.0,130.6,37.52652395306552,0.004247768321041061,0.3374324161960831,424.04999999999535,7.723075235882025e-08,2.0,0.0,0.0,1.0,0.0,0.0,14.0,5.0,2.0,0.9,0.43159065628476084,0.00023283131742108786,0.00028045139148067153,9.0,5.0,0.581489975995022,3.0
